collision_id,project,sample,mtotal,gamma,b_inf,v_inf,targ_core,targ_Prot,targ_omega,targ_omega_norm,targ_theta,targ_phi,targ_particles,targ_mass,targ_radius_non_rotating,targ_radius_rotating,targ_bulk_density,targ_mean_density,targ_surface_temperature,targ_angular_momentum,proj_core,proj_Prot,proj_omega,proj_omega_norm,proj_theta,proj_phi,proj_particles,proj_mass,proj_radius_sp,proj_radius_eq,proj_bulk_density,proj_mean_density,proj_surface_temperature,proj_angular_momentum,lr_particles,lr_mass,lr_mass_norm,lr_core,lr_radius,lr_Prot,lr_omega,lr_condensed,lr_expanded,lr_liquid,lr_intermediate,lr_vapor,lr_mixing_ratio,lr_angular_momentum,slr_particles,slr_mass,slr_mass_norm,slr_core,slr_radius,slr_Prot,slr_omega,slr_condensed,slr_expanded,slr_liquid,slr_intermediate,slr_vapor,slr_mixing_ratio,slr_angular_momentum,debris_particles,debris_mass,debris_mass_norm,debris_iron,debris_angular_momentum,debris_condensed,debris_expanded,debris_liquid,debris_intermediate,debris_vapor,debris_mixing_ratio,debris_mean_altitude,debris_stddev_altitude,debris_mean_azimuth,debris_stddev_azimuth,total_angular_momentum,initial_orbital_energy,initial_orbital_angular_momentum,pim_lr_mass,pim_lr_mass_norm,pim_lr_core,pim_lr_radius,pim_lr_bulk_density,pim_lr_angular_momentum,pim_lr_omega,pim_lr_theta,iem_lr_mass,iem_lr_mass_norm,iem_debris_mass,iem_debris_mass_norm,edacm_lr_mass,edacm_lr_mass_norm,edacm_lr_core,edacm_slr_mass,edacm_slr_mass_norm,edacm_regime,Q_R,Q_RD_star_prime,phi,RC1,v_esc_prime,v_erosion,v_supercat,b_imp,v_imp,r_crit,safronov,b_grav,collision_timescale,time_until_impact
GZzgPdlr,tpf-emulator,12D_LHS500,0.931599298,0.514472056,0.123829644,7.34859607,0.3231727008,21.8168271034,7.99992246225e-05,0.132661817,133.887578,147.431931,17509,0.615371213722,0.861957,0.8399565789040001,5.24383629892,6.93215617013,739.975,3.37170281734e+33,0.8188268496,3.9614483146900006,0.000440578574639,0.5890786889999999,84.8056272,272.611411,8497,0.316733463179,0.6137640000000001,0.582648204157,8.38866959212,9.45323345682,474.744,5.01667616436e+33,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,26006,0.932104676902,1.0,0.522879335538,7.54491670865e+34,0.0,1.0,1.0,0.0,0.0,0.326732292548,0.147886458523,40.9755583398,-18.2631406363,105.59024331,7.551590546929999e+34,2.66149961476e+33,1.2860105148500001e+35,0.931599298,1.0,0.491548345625,0.99248272705,5.236389463419999,1.17431114839e+35,0.00131683457919,4.77203860348,0.0891706797631,0.09571784774260002,0.842428618237,0.904282152257,0.011627012396,0.0124807011136,1.0,0.024209796989599998,0.0259873499707,super-catastrophic disruption,7.52522969175e-06,1.04409474646e-06,7.20742032013,1.7234562788499999,0.0012886205316400001,0.00251495711083,0.004093563906659999,0.12269879449000001,7.416324170369999,1.45594904933,0.0185178792402,1.00921646798,344.573094136,1594.0
Gm3AT67W,tpf-emulator,12D_LHS500,1.38427849,0.408947868,0.620721731,8.0704232,0.7841754959999999,3.1003920330400003,0.000562938245678,0.7032830659999999,35.5408019,93.11308840000001,22333,0.981922722191,0.8610270000000001,0.869651475898,7.96266923172,11.3712137845,1072.4,3.9214096439299996e+34,0.2688134808,3.3942971026200004,0.00051419460325,0.839061442,138.456082,186.384419,10333,0.402044976224,0.774311,0.8558272916930001,3.22228335343,5.39472593745,555.888,1.39740388186e+34,16304,0.665929078681,0.481173859363,0.955409715407,9.46449165071,8.33514894172,0.000209393888963,0.145485770363,0.854514229637,0.854514229637,0.0,0.0,0.0,1.98703845636e+34,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,16362,0.7180386197349999,0.5188261406369999,0.415902701381,4.1797120752e+35,0.0,1.0,1.0,0.0,0.0,0.368475736463,-0.626177089002,22.719027887,3.89373145934,90.1299408242,7.933322667779999e+35,5.867149783670001e+33,1.08967262645e+36,1.38427849,1.0,0.634591397006,1.0838388763700002,5.97449160855,1.15395370519e+36,0.007302281507090001,1.8410161211000002,0.47569326611699997,0.34363985971999994,0.908585223883,0.65636014028,0.08575733059219999,0.0619509233234,1.0,0.0341716094581,0.0246855020178,super-catastrophic disruption,1.1796386750999998e-05,4.76257345049e-06,2.4768934009400003,1.9666709820800001,0.00137437275099,0.0051808175838400005,0.00912290271647,0.6160107838409999,8.13214182286,1.7601224911500002,0.015353499598,1.00764750761,330.666447566,1369.0
6QKvNpPe,tpf-emulator,12D_LHS500,0.828493082,0.233647763,0.42676416100000003,1.08121102,0.3867053688,2.6596842479799996,0.0006562167119340001,0.966346651,25.802277,175.11463,45145,0.671571742984,0.8702059999999999,1.05636550899,2.9467281495499997,6.69143708906,806.584,3.96119783956e+34,0.31166176,27.846236545300002,6.26773836801e-05,0.114790398,157.887777,32.4591385,9649,0.156963167297,0.5836939999999999,0.5675911799360001,4.322446992940001,5.52172196987,332.334,3.18229044187e+32,53640,0.810666941048,0.978434259063,0.387733035048,30.9490772517,3.96134434388,0.000440590138217,0.442673378076,0.557326621924,0.557326621924,0.0,0.0,0.173601789709,5.948505835800001e+34,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,1154,0.017867969232700003,0.021565740937399998,0.0,2.55928209858e+33,0.0,1.0,1.0,0.0,0.0,0.292027729636,-5.684055837919999,51.735790369600004,31.5425018495,102.798478665,6.2467839393100005e+34,3.16285914915e+31,3.05276774452e+34,0.828493082,1.0,0.372492420948,0.994966123691,4.6220608920899995,5.75120061654e+34,0.000721566143475,12.5136799095,0.741193592632,0.894628583793,0.0872994893678,0.105371416207,0.847924693028,1.02345416208,0.363956134772,-0.00051135818495,-0.000617214791601,partial accretion,2.27818593983e-07,1.42295589491e-06,0.16010235791400002,1.65737270342,0.00123633951282,0.00264985007622,0.0057764009648499995,0.313304692431,1.4727583881200002,1.66224949927,0.855419355949,1.3621377889,2026.21718295,9308.0
vHtCVcYm,tpf-emulator,12D_LHS500,0.365166351,0.187874402,0.209113813,1.39010307,0.5800686456,7.340071665289999,0.000237780955225,0.366676255,71.7150683,132.851138,49681,0.307643477491,0.660935,0.662161728809,5.504273368659999,7.681487380499999,469.843,2.85594200308e+33,0.2533458216,11.950869895,0.000146042026005,0.281935375,176.509851,345.015992,10885,0.0577573368413,0.43833599999999995,0.43164277763899994,3.6547417603800003,4.36565526619,243.676,1.59360416002e+32,57751,0.349068775481,0.955303769969,0.547955879552,20.9806872851,9.11767162669,0.000191422692487,0.470675832453,0.529324167547,0.529324167547,0.0,0.0,0.167893196655,3.97675740344e+33,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,2815,0.016332038851,0.0446962300312,0.000355239786856,4.91022400677e+32,0.0,1.0,1.0,0.0,0.0,0.42238010657200004,-0.22072383471999998,51.0389693738,7.63156428118,111.860033116,5.03656881707e+33,1.1654922745e+31,4.14808954922e+33,0.365166351,1.0,0.5283941124379999,0.717762070158,5.42651362018,6.08106975273e+33,0.00033262227493599994,33.3377236532,0.31995330513799997,0.876185070892,0.0452130458619,0.123814929108,0.6483362672699999,1.7754545715799999,0.297610606825,-0.00745183990184,-0.020406699252099997,partial accretion,1.6814410677699999e-07,8.96439607066e-07,0.187568806032,1.26130699314,0.00094307358301,0.00206383881364,0.0049232114242700005,0.169753647384,1.71242125227,1.1175269430700001,0.5174948058250001,1.23186639122,1419.29256875,7242.0
YVUbwl3F,tpf-emulator,12D_LHS500,1.24760099,0.17052826,0.27624135899999996,3.18056459,0.3295802416,14.9945673466,0.00011639743993,0.18215509,58.46192489999999,245.598369,58657,1.06543993997,1.0036200000000002,0.997760351494,5.63988665978,7.2928588565,1146.11,1.1267355221e+34,0.17100548855999997,4.63416754549,0.00037662195742000005,0.68511978,96.3682772,271.975204,9997,0.181646954515,0.63021,0.662733487016,3.19088628736,4.4908437297,358.084,3.00094423691e+33,49145,0.9004748450010001,0.722062631711,0.375989419066,18.3521279578,18.6056471096,9.38064256358e-05,0.313907823787,0.686092176213,0.686092176213,0.0,0.0,0.0663546647675,1.28789529767e+34,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,19509,0.34661204947999996,0.277937368289,0.0592547029576,3.95217686771e+34,0.0,1.0,1.0,0.0,0.0,0.34527653903300004,-1.00307574139,43.5350732758,-25.6136404539,112.04430701,8.285961498469999e+34,4.47146289369e+32,8.91188838229e+34,1.24760099,1.0,0.30647829896400003,1.16991122387,4.28142802266,1.0276085574799999e+35,0.000619254671894,9.519147175499999,0.796291960237,0.6382585190460001,0.451309029763,0.361741480954,0.751156069461,0.602080373037,0.48834317768200003,0.013064340014200001,0.010471569130600001,disruption,1.2918777552e-06,2.16258161384e-06,0.59737757268,1.89968877526,0.00142036054471,0.00318205147259,0.0079089936434,0.26352318208000003,3.33406525298,1.69136759562,0.0988533885619,1.04826208009,729.35307241,3238.0
DjtNGoZU,tpf-emulator,12D_LHS500,0.660321475,0.303726299,0.9692046000000001,7.16042893,0.6344086888,2.49508406232,0.0006995071943060001,0.957478295,9.17013321,110.68733,34549,0.506922881127,0.750571,0.880041793419,3.75543406584,7.83594991829,648.193,2.19442431192e+34,0.45460343439999995,4.34732908061,0.000401471620766,0.6679611870000001,20.8855353,115.213385,10669,0.153853159348,0.5590609999999999,0.578314992295,4.0265528783399995,5.88693140704,328.351,1.89620902142e+33,33871,0.497880885268,0.753479022801,0.609754657377,8.98255892568,2.72237042126,0.000641106455744,0.811815417319,0.188184582681,0.188184582681,0.0,0.0,0.0,2.13990050824e+34,9470,0.137824023372,0.208579026675,0.463885955649,6.04066081812,5.56021314627,0.000313896105433,0.398204857445,0.601795142555,0.601795142555,0.0,0.0,0.0,1.54586958058e+33,1877,0.0250711318353,0.0379419505242,0.0,3.77575279894e+33,0.0,1.0,1.0,0.0,0.0,0.361214704315,0.37962964030100005,21.620869098000004,18.052717315,89.10232200909999,3.06767521222e+35,1.13938219095e+33,3.7397219466399995e+35,0.660321475,1.0,0.592519847176,0.8573671347730001,5.75740241143,3.91016382677e+35,0.0082895121749,0.491006024351,0.6585427289010001,0.997306242238,0.00177874609902,0.0026937577624899997,0.506487807684,0.767032160636,0.386241853722,0.561074668936,0.8496992604029999,hit-and-run,5.47804653098e-06,0.00109766237791,0.00499064798175,1.5366525945899998,0.00105245129795,0.0756584776349,0.148706813335,0.959889003803,7.22991994849,1.49957162757,0.0195039207171,1.00970486813,407.06688724599996,1619.0
hyj1FbtC,tpf-emulator,12D_LHS500,1.68367382,0.44473811700000004,0.8644163840000001,8.81953763,0.8140389943999999,6.80692596925,0.000256404911685,0.31968236899999997,173.48509199999998,218.205621,22513,1.1656892217200001,0.8932620000000001,0.8602880322900001,9.80921406371,11.8539490849,1246.6,2.11499450119e+34,0.18567713440000003,5.07636238303,0.000343814944699,0.583905125,51.1389159,244.56972400000004,9085,0.518366181847,0.848125,0.866359404049,3.99738703436,5.454768222389999,656.46,1.32488534336e+34,22209,1.1429977006799998,0.6787173974519999,0.882930343554,10.1861051671,10.2622270166,0.000170073147784,0.769507857175,0.230492142825,0.230492142825,0.0,0.0,0.0,1.45921190084e+34,7657,0.43696192940399997,0.259470043847,0.219537677942,7.86742633706,8.11220014151,0.000215148692284,0.368421052632,0.631578947368,0.631578947368,0.0,0.0,0.0,9.837341349769999e+33,1732,0.10409577349,0.061812558701400004,0.0,1.68861409966e+34,0.0,1.0,1.0,0.0,0.0,0.17551963048500002,0.445353045991,23.785393496799998,47.791567895200004,80.48561491560001,1.64485929731e+36,1.00718006289e+34,2.38224342139e+36,1.68367382,1.0,0.620608456974,1.16163175029,5.90233963799,2.47736703164e+36,0.0112206638614,0.361965246345,1.41884845277,0.842709814644,0.264825367227,0.15729018535599998,1.1653834007600001,0.692166966617,0.44830834676200004,0.117834689749,0.0699866496404,hit-and-run,1.58538186307e-05,6.65557736309e-05,0.23820350611,2.09930983,0.00140015731188,0.019611798802900003,0.033533668977999996,0.858912891971,8.87604889616,1.76076450396,0.0128560740387,1.00640750893,278.201985568,1299.0
Ng3hqUtp,tpf-emulator,12D_LHS500,1.850279,0.40702406799999996,0.682630359,1.07083542,0.6458523776,4.60773953159,0.000378782099124,0.505347741,76.537807,282.46114,24373,1.31515928396,0.9783059999999999,0.989948967057,6.994163660689999,10.5924609899,1375.9,4.23452014117e+34,0.3552822392,33.5571295965,5.20106836604e-05,0.0867165737,59.21133879999999,233.17786099999998,10717,0.535355702353,0.82101,0.7944612314899999,5.25278276089,6.621998237710001,601.447,1.72667219433e+33,33534,1.77249103097,0.9578366260619999,0.595753563547,39.0769565285,4.8550290211,0.000359488943199,0.538766624918,0.461233375082,0.461233375082,0.0,0.0,0.283890976323,1.59148416104e+35,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,1556,0.0780239553455,0.04216337393780001,0.0025706940874,1.11870485914e+35,0.0,1.0,1.0,0.0,0.0,0.230719794344,-0.316615110134,35.7168387964,-13.4715251746,103.26045734,1.97220845719e+35,1.67438415531e+32,2.57262735617e+35,1.850279,1.0,0.561796217893,1.22002726846,5.5988684843300005,2.8650217148000003e+35,0.00107047056113,11.9940846903,1.67756746772,0.906656492192,0.172711532283,0.09334350780789999,1.3150300994,0.7107198965129999,0.395230399944,1.29349085577,0.699078817718,hit-and-run,4.62451186417e-07,3.24980072431e-06,0.142301398039,2.1663882573,0.0015524464836700002,0.00427670332631,0.007543468776220001,0.49891184203199995,1.46515818147,1.8352494560599997,0.872076420802,1.36823843712,1688.45058133,9323.0
P57hy4Gy,tpf-emulator,12D_LHS500,1.66633359,0.870231603,0.742821218,5.95458514,0.7936854640000001,6.8190664112,0.00025594841679900003,0.33061870600000004,21.978443300000002,147.790052,10513,0.890902947773,0.8346790000000001,0.7944130224729999,9.27065350726,11.1202898953,989.573,1.41458146672e+34,0.49177042,2.6307254862200002,0.0006634402795479999,0.938845668,80.542697,315.50661099999996,8965,0.7755787804369999,0.881652,1.0152710493200001,3.61047174937,7.89042104373,888.105,4.4281557303399995e+34,9942,0.825186645836,0.495166932746,0.896097364715,13.420571515,8.5134911087,0.000205007467525,0.52051901026,0.47948098974,0.47948098974,0.0,0.0,0.00060350030175,1.59524149044e+34,7507,0.643540264899,0.38616700921700003,0.611562541628,12.3185093036,4.08610685924,0.000427137446992,0.361262821367,0.638737178633,0.638737178633,0.0,0.0,0.0,2.7959848144199996e+34,2029,0.19775481747600002,0.118666058036,0.0482996550025,5.44561058953e+34,0.0,1.0,1.0,0.0,0.0,0.284376540168,0.583257246819,29.1045350793,14.538157484400001,89.8531489744,9.84505474822e+35,5.32663446477e+33,1.7842878926100002e+36,1.66633359,1.0,0.6532023215439999,1.14683906072,6.070523979169999,1.89109600516e+36,0.00887911704316,1.3181970773,0.9687308752320001,0.581354706552,0.697602714768,0.41864529344800006,0.890977132098,0.534693135543,0.610819812452,0.544753740502,0.326917577471,hit-and-run,6.7832347854099995e-06,9.29847286672e-06,0.7294998740809999,2.09207798473,0.00132940341429,0.00834033520069,0.011599386785600001,0.732562771366,6.037970204419999,1.865128307,0.0282031087118,1.01400350528,510.007187433,2114.0
cwlvsoML,tpf-emulator,12D_LHS500,1.09112352,0.579615071,0.19118437,9.46776626,0.43281730560000004,4.16912916947,0.000418631608916,0.634874672,136.660195,182.734823,17989,0.6907439632610001,0.866705,0.8954157096340001,4.969793427169999,7.411496723110001,810.801,2.07326090777e+34,0.21963403760000003,3.58899436371,0.00048630036024599997,0.811120666,16.5957577,84.7427503,9901,0.400445974233,0.782764,0.856374602076,3.22908046049,5.3476622207,572.186,1.3550394493100002e+34,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,0.0,27890,1.09118993749,1.0,0.351165292219,2.0617270850199997e+35,0.0,1.0,1.0,0.0,0.0,0.35500179275700006,0.7260234686929999,40.0008141961,-23.190085945,106.26136099700001,2.0648366834e+35,5.60918684138e+33,3.5108443603999995e+35,1.09112352,1.0,0.354593036101,1.0979739678799998,4.52970006628,3.33361787723e+35,0.0026078398498400003,3.48011286823,-0.0207486961164,-0.019015900341299997,1.11187221612,1.01901590034,0.00749424511709,0.00686837464295,1.0,0.0285165598653,0.0261350427726,super-catastrophic disruption,1.278440819e-05,1.19118013182e-06,10.732556603799999,1.8166943220900003,0.00134834943848,0.00274343295051,0.0042965651833599995,0.190126792822,9.52043055507,1.7940705129900003,0.011155908535200001,1.00556248366,346.54809340300005,1383.0
